ID_MAGASIN;ID_FAMILLE_PRODUIT;ID_TEMPS;VENTES_OBJECTIF;VENTES_REEL;CA_OBJECTIF;CA_REEL;MARGE_OBJECTIF;MARGE_REEL;DATE_MAJ;DATE_SAVE
25;2;201505;311;721;4795.0;8378.15;99.0;20.0;22-03-2016;22-03-2016
25;3;201505;139;449;955.0;353.68;77.0;97.0;22-03-2016;22-03-2016
32;2;201505;461;143;2885.0;9787.69;39.0;19.0;22-03-2016;22-03-2016
32;3;201505;278;640;7527.0;3391.81;20.0;18.0;22-03-2016;22-03-2016
1;1;201505;56;815;7471.0;9373.22;15.0;89.0;22-03-2016;22-03-2016
1;2;201505;818;689;504.0;8405.53;83.0;19.0;22-03-2016;22-03-2016
1;3;201505;161;431;1949.0;7622.14;5.0;48.0;22-03-2016;22-03-2016
2;1;201505;323;881;2701.0;3695.09;1.0;57.0;22-03-2016;22-03-2016
2;2;201505;300;224;7486.0;728.14;65.0;49.0;22-03-2016;22-03-2016
2;3;201505;14;481;2130.0;3461.76;96.0;40.0;22-03-2016;22-03-2016
3;1;201505;53;955;5466.0;8273.13;97.0;73.0;22-03-2016;22-03-2016
3;2;201505;798;676;9426.0;1909.24;54.0;55.0;22-03-2016;22-03-2016
3;3;201505;826;333;2170.0;736.99;56.0;27.0;22-03-2016;22-03-2016
4;1;201505;855;11;315.0;8951.11;98.0;82.0;22-03-2016;22-03-2016
4;2;201505;780;421;9774.0;7649.75;64.0;39.0;22-03-2016;22-03-2016
4;3;201505;505;550;5602.0;3548.0;12.0;35.0;22-03-2016;22-03-2016
20;1;201505;165;755;7891.0;5454.98;19.0;93.0;22-03-2016;22-03-2016
20;2;201505;376;546;7197.0;3703.58;64.0;48.0;22-03-2016;22-03-2016
20;3;201505;64;144;2799.0;1549.41;88.0;33.0;22-03-2016;22-03-2016
21;1;201505;228;566;9859.0;9599.59;86.0;43.0;22-03-2016;22-03-2016
21;2;201505;690;532;6369.0;229.6;77.0;50.0;22-03-2016;22-03-2016
21;3;201505;873;617;1433.0;7939.68;93.0;70.0;22-03-2016;22-03-2016
22;1;201505;49;441;7526.0;9855.45;57.0;34.0;22-03-2016;22-03-2016
22;2;201505;540;440;5708.0;906.79;92.0;27.0;22-03-2016;22-03-2016
22;3;201505;516;750;1328.0;1630.87;97.0;30.0;22-03-2016;22-03-2016
23;1;201505;421;121;6139.0;9669.45;4.0;96.0;22-03-2016;22-03-2016
23;2;201505;633;141;5538.0;8920.98;68.0;92.0;22-03-2016;22-03-2016
23;3;201505;998;326;3062.0;1215.76;68.0;89.0;22-03-2016;22-03-2016
24;1;201505;78;122;3718.0;1479.02;42.0;36.0;22-03-2016;22-03-2016
24;2;201505;699;285;5651.0;9919.98;72.0;2.0;22-03-2016;22-03-2016
24;3;201505;139;614;3907.0;9871.86;82.0;36.0;22-03-2016;22-03-2016
5;1;201505;732;907;9096.0;5122.98;70.0;15.0;22-03-2016;22-03-2016
5;2;201505;328;769;8921.0;3586.24;11.0;82.0;22-03-2016;22-03-2016
5;3;201505;734;877;5309.0;1462.62;36.0;81.0;22-03-2016;22-03-2016
6;1;201505;143;99;2918.0;3475.05;87.0;67.0;22-03-2016;22-03-2016
6;2;201505;778;847;6762.0;6631.02;85.0;6.0;22-03-2016;22-03-2016
6;3;201505;848;471;8771.0;6916.91;99.0;68.0;22-03-2016;22-03-2016
13;1;201505;507;508;8520.0;9912.96;31.0;45.0;22-03-2016;22-03-2016
13;2;201505;136;182;9736.0;7119.67;63.0;52.0;22-03-2016;22-03-2016
13;3;201505;649;931;5061.0;3614.14;4.0;54.0;22-03-2016;22-03-2016
14;1;201505;560;311;5105.0;5854.34;36.0;29.0;22-03-2016;22-03-2016
14;2;201505;323;508;2371.0;485.34;95.0;92.0;22-03-2016;22-03-2016
14;3;201505;681;378;6072.0;6355.05;3.0;24.0;22-03-2016;22-03-2016
15;1;201505;232;914;5337.0;8116.75;20.0;69.0;22-03-2016;22-03-2016
15;2;201505;970;911;141.0;4453.22;83.0;48.0;22-03-2016;22-03-2016
15;3;201505;361;243;2903.0;4884.31;20.0;82.0;22-03-2016;22-03-2016
26;1;201505;56;13;8477.0;1806.08;56.0;100.0;22-03-2016;22-03-2016
26;2;201505;496;824;5553.0;4844.86;65.0;42.0;22-03-2016;22-03-2016
26;3;201505;48;587;5148.0;6426.33;37.0;74.0;22-03-2016;22-03-2016
27;1;201505;483;441;9228.0;4448.41;59.0;78.0;22-03-2016;22-03-2016
27;2;201505;330;405;2042.0;5539.22;30.0;20.0;22-03-2016;22-03-2016
27;3;201505;219;169;5891.0;520.29;6.0;89.0;22-03-2016;22-03-2016
28;1;201505;896;827;8109.0;4223.86;21.0;49.0;22-03-2016;22-03-2016
28;2;201505;171;458;2800.0;7056.34;77.0;86.0;22-03-2016;22-03-2016
28;3;201505;452;201;8905.0;550.84;84.0;58.0;22-03-2016;22-03-2016
29;1;201505;768;651;32.0;1508.62;61.0;76.0;22-03-2016;22-03-2016
29;2;201505;986;747;1814.0;5276.96;34.0;32.0;22-03-2016;22-03-2016
29;3;201505;41;360;9845.0;7884.78;21.0;70.0;22-03-2016;22-03-2016
30;1;201505;820;350;1119.0;235.06;37.0;18.0;22-03-2016;22-03-2016
30;2;201505;150;90;6401.0;8971.74;41.0;88.0;22-03-2016;22-03-2016
30;3;201505;509;656;1871.0;6539.54;62.0;74.0;22-03-2016;22-03-2016
31;1;201505;177;696;6095.0;7498.82;72.0;24.0;22-03-2016;22-03-2016
31;2;201505;48;538;6483.0;2458.4;34.0;64.0;22-03-2016;22-03-2016
31;3;201505;849;730;183.0;5691.26;25.0;59.0;22-03-2016;22-03-2016
32;1;201505;516;395;5024.0;4077.18;1.0;20.0;22-03-2016;22-03-2016
38;1;201505;550;449;9984.0;3452.3;98.0;72.0;22-03-2016;22-03-2016
38;2;201505;812;579;5016.0;4136.98;32.0;66.0;22-03-2016;22-03-2016
38;3;201505;197;587;2955.0;9755.95;8.0;76.0;22-03-2016;22-03-2016
39;1;201505;394;839;9371.0;1336.09;97.0;51.0;22-03-2016;22-03-2016
39;2;201505;255;571;2638.0;5816.08;100.0;46.0;22-03-2016;22-03-2016
39;3;201505;253;202;3959.0;7231.44;24.0;54.0;22-03-2016;22-03-2016
40;1;201505;670;768;6248.0;9837.81;16.0;9.0;22-03-2016;22-03-2016
40;2;201505;660;418;5155.0;6492.3;29.0;100.0;22-03-2016;22-03-2016
40;3;201505;423;695;6615.0;9049.41;3.0;46.0;22-03-2016;22-03-2016
41;1;201505;724;543;4996.0;5665.17;25.0;2.0;22-03-2016;22-03-2016
41;2;201505;35;596;3678.0;7941.18;78.0;84.0;22-03-2016;22-03-2016
41;3;201505;500;673;3976.0;8482.49;54.0;50.0;22-03-2016;22-03-2016
42;1;201505;239;612;1738.0;5498.78;53.0;69.0;22-03-2016;22-03-2016
42;2;201505;112;466;390.0;4513.53;15.0;93.0;22-03-2016;22-03-2016
42;3;201505;297;70;2756.0;5681.74;48.0;82.0;22-03-2016;22-03-2016
43;1;201505;898;919;1562.0;7205.83;59.0;51.0;22-03-2016;22-03-2016
43;2;201505;560;851;2488.0;919.61;47.0;98.0;22-03-2016;22-03-2016
43;3;201505;52;775;210.0;1726.08;49.0;73.0;22-03-2016;22-03-2016
36;1;201505;980;87;7458.0;7512.17;87.0;74.0;22-03-2016;22-03-2016
36;2;201505;485;987;2586.0;1674.71;97.0;78.0;22-03-2016;22-03-2016
36;3;201505;464;234;9327.0;6287.67;43.0;17.0;22-03-2016;22-03-2016
37;1;201505;394;657;1345.0;8927.91;96.0;26.0;22-03-2016;22-03-2016
37;2;201505;13;283;7420.0;4150.79;0.0;99.0;22-03-2016;22-03-2016
37;3;201505;84;15;4300.0;403.84;17.0;31.0;22-03-2016;22-03-2016
19;1;201505;286;350;3402.0;5262.26;73.0;39.0;22-03-2016;22-03-2016
19;2;201505;668;90;6781.0;2715.19;15.0;7.0;22-03-2016;22-03-2016
19;3;201505;981;622;3239.0;4741.53;13.0;33.0;22-03-2016;22-03-2016
45;1;201505;54;369;9533.0;5600.49;22.0;26.0;22-03-2016;22-03-2016
45;2;201505;722;385;2289.0;3001.34;59.0;80.0;22-03-2016;22-03-2016
45;3;201505;796;959;3509.0;978.75;77.0;82.0;22-03-2016;22-03-2016
46;1;201505;922;280;4150.0;7311.88;87.0;56.0;22-03-2016;22-03-2016
46;2;201505;210;48;9974.0;147.63;48.0;94.0;22-03-2016;22-03-2016
46;3;201505;423;774;9488.0;1008.5;33.0;60.0;22-03-2016;22-03-2016
47;1;201505;510;31;7194.0;1014.49;61.0;21.0;22-03-2016;22-03-2016
47;2;201505;602;580;3473.0;3077.42;68.0;86.0;22-03-2016;22-03-2016
47;3;201505;263;213;3308.0;1278.26;61.0;87.0;22-03-2016;22-03-2016
48;1;201505;363;120;389.0;8317.46;66.0;30.0;22-03-2016;22-03-2016
48;2;201505;609;508;2996.0;9365.25;88.0;18.0;22-03-2016;22-03-2016
48;3;201505;552;382;6981.0;66.95;100.0;40.0;22-03-2016;22-03-2016
33;1;201505;594;316;2973.0;4049.25;32.0;13.0;22-03-2016;22-03-2016
33;2;201505;370;160;7722.0;9238.41;86.0;68.0;22-03-2016;22-03-2016
33;3;201505;844;851;7851.0;160.33;44.0;35.0;22-03-2016;22-03-2016
34;1;201505;256;259;9271.0;6658.07;11.0;100.0;22-03-2016;22-03-2016
34;2;201505;516;353;2608.0;5400.06;46.0;85.0;22-03-2016;22-03-2016
34;3;201505;246;219;2723.0;928.58;0.0;76.0;22-03-2016;22-03-2016
35;1;201505;577;256;8667.0;8886.22;25.0;83.0;22-03-2016;22-03-2016
35;2;201505;367;605;5239.0;3323.56;85.0;35.0;22-03-2016;22-03-2016
35;3;201505;772;486;4804.0;5784.45;1.0;3.0;22-03-2016;22-03-2016
44;1;201505;951;662;2926.0;809.54;91.0;38.0;22-03-2016;22-03-2016
44;2;201505;559;207;8113.0;144.05;4.0;97.0;22-03-2016;22-03-2016
44;3;201505;271;50;3922.0;8649.63;77.0;25.0;22-03-2016;22-03-2016
16;1;201504;784;631;8382.0;107.38;81.0;53.0;22-03-2016;22-03-2016
16;2;201504;350;430;715.0;5547.9;2.0;34.0;22-03-2016;22-03-2016
16;3;201504;129;930;8511.0;9711.45;98.0;32.0;22-03-2016;22-03-2016
17;1;201504;315;907;6347.0;7182.26;76.0;57.0;22-03-2016;22-03-2016
17;2;201504;441;758;4420.0;8177.62;16.0;52.0;22-03-2016;22-03-2016
17;3;201504;509;372;4212.0;9266.99;13.0;52.0;22-03-2016;22-03-2016
18;1;201504;484;633;1846.0;1866.28;99.0;10.0;22-03-2016;22-03-2016
18;2;201504;557;311;2481.0;6220.5;20.0;10.0;22-03-2016;22-03-2016
18;3;201504;324;188;7817.0;1913.16;8.0;32.0;22-03-2016;22-03-2016
7;1;201504;979;578;2596.0;2039.12;27.0;47.0;22-03-2016;22-03-2016
7;2;201504;424;716;7583.0;9187.79;63.0;80.0;22-03-2016;22-03-2016
7;3;201504;103;75;7693.0;8680.0;55.0;98.0;22-03-2016;22-03-2016
8;1;201504;738;745;7638.0;7929.24;60.0;91.0;22-03-2016;22-03-2016
8;2;201504;820;359;6265.0;8109.19;15.0;98.0;22-03-2016;22-03-2016
8;3;201504;880;393;2341.0;3836.86;37.0;77.0;22-03-2016;22-03-2016
9;1;201504;910;104;2656.0;8660.36;50.0;95.0;22-03-2016;22-03-2016
9;2;201504;355;867;5200.0;2306.74;73.0;2.0;22-03-2016;22-03-2016
9;3;201504;967;436;9531.0;9437.23;18.0;41.0;22-03-2016;22-03-2016
10;1;201504;52;835;6593.0;7462.85;19.0;78.0;22-03-2016;22-03-2016
10;2;201504;650;298;9472.0;8479.43;1.0;4.0;22-03-2016;22-03-2016
10;3;201504;542;60;1303.0;5693.13;53.0;96.0;22-03-2016;22-03-2016
11;1;201504;820;563;5475.0;2495.16;24.0;66.0;22-03-2016;22-03-2016
11;2;201504;316;67;3620.0;8543.53;70.0;54.0;22-03-2016;22-03-2016
11;3;201504;177;651;7707.0;8139.7;62.0;22.0;22-03-2016;22-03-2016
12;1;201504;609;522;9137.0;5893.28;0.0;47.0;22-03-2016;22-03-2016
12;2;201504;210;341;5630.0;6395.39;42.0;54.0;22-03-2016;22-03-2016
12;3;201504;523;639;8228.0;2218.07;72.0;41.0;22-03-2016;22-03-2016
26;1;201504;304;329;1560.0;9176.5;71.0;14.0;22-03-2016;22-03-2016
25;1;201504;562;940;7500.0;9607.72;93.0;2.0;22-03-2016;22-03-2016
25;2;201504;42;778;1054.0;8640.91;73.0;9.0;22-03-2016;22-03-2016
25;3;201504;92;936;5100.0;8044.26;78.0;60.0;22-03-2016;22-03-2016
1;1;201504;164;474;5583.0;8335.47;91.0;9.0;22-03-2016;22-03-2016
1;2;201504;101;981;9880.0;7414.5;24.0;73.0;22-03-2016;22-03-2016
1;3;201504;264;869;4729.0;2197.93;27.0;47.0;22-03-2016;22-03-2016
2;1;201504;489;313;7293.0;1882.97;48.0;64.0;22-03-2016;22-03-2016
2;2;201504;783;781;2668.0;5460.66;37.0;6.0;22-03-2016;22-03-2016
2;3;201504;236;8;5149.0;2307.71;39.0;67.0;22-03-2016;22-03-2016
3;1;201504;281;308;4764.0;5491.8;17.0;38.0;22-03-2016;22-03-2016
3;2;201504;262;526;8451.0;3693.13;5.0;93.0;22-03-2016;22-03-2016
3;3;201504;743;451;1975.0;9682.2;50.0;87.0;22-03-2016;22-03-2016
4;1;201504;958;40;6632.0;7351.39;40.0;43.0;22-03-2016;22-03-2016
4;2;201504;584;352;8653.0;6555.53;13.0;24.0;22-03-2016;22-03-2016
4;3;201504;252;366;5279.0;4675.07;92.0;38.0;22-03-2016;22-03-2016
20;1;201504;498;464;2944.0;4113.79;32.0;50.0;22-03-2016;22-03-2016
20;2;201504;701;799;4168.0;9286.69;18.0;75.0;22-03-2016;22-03-2016
20;3;201504;642;706;690.0;7745.24;84.0;46.0;22-03-2016;22-03-2016
21;1;201504;479;515;3023.0;1176.71;37.0;86.0;22-03-2016;22-03-2016
21;2;201504;259;992;6498.0;7642.28;61.0;30.0;22-03-2016;22-03-2016
21;3;201504;309;956;4530.0;3378.33;77.0;2.0;22-03-2016;22-03-2016
22;1;201504;335;399;7357.0;5322.28;72.0;48.0;22-03-2016;22-03-2016
22;2;201504;459;858;6903.0;9198.4;65.0;19.0;22-03-2016;22-03-2016
22;3;201504;159;323;7088.0;6117.12;14.0;61.0;22-03-2016;22-03-2016
23;1;201504;37;376;124.0;4534.04;3.0;3.0;22-03-2016;22-03-2016
23;2;201504;28;790;4425.0;3262.6;96.0;60.0;22-03-2016;22-03-2016
23;3;201504;274;704;6760.0;9442.17;56.0;54.0;22-03-2016;22-03-2016
24;1;201504;937;780;5713.0;7746.54;28.0;83.0;22-03-2016;22-03-2016
24;2;201504;452;662;3192.0;4684.84;14.0;38.0;22-03-2016;22-03-2016
24;3;201504;324;156;4622.0;5153.2;62.0;73.0;22-03-2016;22-03-2016
5;1;201504;80;34;7305.0;1592.23;31.0;7.0;22-03-2016;22-03-2016
5;2;201504;875;863;2444.0;483.87;41.0;92.0;22-03-2016;22-03-2016
5;3;201504;456;468;7603.0;8749.6;38.0;97.0;22-03-2016;22-03-2016
6;1;201504;15;603;4040.0;278.22;36.0;91.0;22-03-2016;22-03-2016
6;2;201504;951;702;1498.0;62.14;10.0;96.0;22-03-2016;22-03-2016
6;3;201504;66;497;9467.0;1547.6;79.0;45.0;22-03-2016;22-03-2016
13;1;201504;848;780;7368.0;3029.11;50.0;55.0;22-03-2016;22-03-2016
13;2;201504;391;13;3106.0;4062.23;45.0;73.0;22-03-2016;22-03-2016
13;3;201504;617;25;5616.0;5055.67;23.0;64.0;22-03-2016;22-03-2016
14;1;201504;646;787;4283.0;6865.9;88.0;87.0;22-03-2016;22-03-2016
14;2;201504;925;194;8463.0;3732.61;38.0;48.0;22-03-2016;22-03-2016
14;3;201504;498;344;376.0;5430.5;94.0;7.0;22-03-2016;22-03-2016
15;1;201504;775;224;1028.0;5244.27;44.0;68.0;22-03-2016;22-03-2016
15;2;201504;745;494;1229.0;20.28;59.0;85.0;22-03-2016;22-03-2016
15;3;201504;971;80;3188.0;6351.94;83.0;30.0;22-03-2016;22-03-2016
26;2;201504;130;743;1269.0;6198.28;14.0;61.0;22-03-2016;22-03-2016
26;3;201504;461;111;2615.0;7548.88;35.0;69.0;22-03-2016;22-03-2016
27;1;201504;910;625;1724.0;7058.02;85.0;9.0;22-03-2016;22-03-2016
27;2;201504;50;404;3531.0;1041.08;58.0;28.0;22-03-2016;22-03-2016
27;3;201504;43;414;9777.0;3982.37;11.0;75.0;22-03-2016;22-03-2016
28;1;201504;610;992;3614.0;695.67;20.0;56.0;22-03-2016;22-03-2016
28;2;201504;662;850;6325.0;7236.15;93.0;44.0;22-03-2016;22-03-2016
28;3;201504;557;297;3050.0;470.27;39.0;53.0;22-03-2016;22-03-2016
29;1;201504;865;127;181.0;3912.06;11.0;10.0;22-03-2016;22-03-2016
29;2;201504;758;562;1749.0;6332.93;40.0;82.0;22-03-2016;22-03-2016
29;3;201504;767;273;5429.0;7983.22;82.0;5.0;22-03-2016;22-03-2016
30;1;201504;870;447;3734.0;6157.07;46.0;16.0;22-03-2016;22-03-2016
30;2;201504;867;565;5226.0;2761.52;83.0;66.0;22-03-2016;22-03-2016
30;3;201504;108;894;8216.0;9536.21;56.0;80.0;22-03-2016;22-03-2016
31;1;201504;838;81;7861.0;8873.28;62.0;37.0;22-03-2016;22-03-2016
31;2;201504;798;212;3652.0;5233.64;29.0;1.0;22-03-2016;22-03-2016
31;3;201504;339;604;8956.0;5720.48;52.0;3.0;22-03-2016;22-03-2016
32;1;201504;317;386;8023.0;93.76;36.0;58.0;22-03-2016;22-03-2016
32;2;201504;124;243;2344.0;3314.07;86.0;82.0;22-03-2016;22-03-2016
32;3;201504;443;291;1611.0;8913.66;68.0;35.0;22-03-2016;22-03-2016
38;1;201504;999;243;4054.0;7329.46;54.0;56.0;22-03-2016;22-03-2016
38;2;201504;236;76;4988.0;4011.1;37.0;30.0;22-03-2016;22-03-2016
38;3;201504;676;847;5853.0;6769.53;45.0;58.0;22-03-2016;22-03-2016
39;1;201504;299;181;966.0;8158.01;66.0;56.0;22-03-2016;22-03-2016
39;2;201504;400;172;8052.0;2355.71;88.0;30.0;22-03-2016;22-03-2016
39;3;201504;910;185;1157.0;6565.58;60.0;86.0;22-03-2016;22-03-2016
40;1;201504;278;430;1398.0;80.26;11.0;4.0;22-03-2016;22-03-2016
40;2;201504;963;835;3677.0;8960.7;78.0;51.0;22-03-2016;22-03-2016
40;3;201504;202;131;11.0;4298.06;20.0;35.0;22-03-2016;22-03-2016
41;1;201504;87;213;3471.0;9704.81;95.0;66.0;22-03-2016;22-03-2016
41;2;201504;225;805;9464.0;5148.97;50.0;61.0;22-03-2016;22-03-2016
41;3;201504;237;117;6477.0;5237.84;8.0;42.0;22-03-2016;22-03-2016
42;1;201504;571;989;9162.0;9245.69;9.0;79.0;22-03-2016;22-03-2016
42;2;201504;421;782;6787.0;4656.57;0.0;9.0;22-03-2016;22-03-2016
42;3;201504;939;988;4761.0;5196.74;41.0;47.0;22-03-2016;22-03-2016
43;1;201504;467;930;8277.0;3682.25;6.0;3.0;22-03-2016;22-03-2016
43;2;201504;537;617;2296.0;2015.39;48.0;2.0;22-03-2016;22-03-2016
43;3;201504;435;751;554.0;752.94;52.0;11.0;22-03-2016;22-03-2016
44;1;201504;424;731;414.0;9153.64;19.0;45.0;22-03-2016;22-03-2016
36;1;201504;614;674;8421.0;9875.4;14.0;19.0;22-03-2016;22-03-2016
36;2;201504;179;313;757.0;2471.09;29.0;6.0;22-03-2016;22-03-2016
36;3;201504;503;289;2611.0;4245.52;29.0;16.0;22-03-2016;22-03-2016
37;1;201504;716;128;5603.0;8544.78;96.0;31.0;22-03-2016;22-03-2016
37;2;201504;546;775;5041.0;3081.21;2.0;52.0;22-03-2016;22-03-2016
37;3;201504;912;51;7332.0;2510.34;54.0;3.0;22-03-2016;22-03-2016
19;1;201504;310;445;1195.0;7754.23;45.0;73.0;22-03-2016;22-03-2016
19;2;201504;674;74;4837.0;6389.91;90.0;14.0;22-03-2016;22-03-2016
19;3;201504;64;443;4305.0;3335.45;65.0;76.0;22-03-2016;22-03-2016
45;1;201504;198;454;3572.0;4336.47;10.0;5.0;22-03-2016;22-03-2016
45;2;201504;195;924;470.0;5042.07;5.0;93.0;22-03-2016;22-03-2016
45;3;201504;219;468;7381.0;8388.55;7.0;85.0;22-03-2016;22-03-2016
46;1;201504;693;483;1843.0;7478.45;62.0;99.0;22-03-2016;22-03-2016
46;2;201504;128;684;8077.0;6665.6;61.0;56.0;22-03-2016;22-03-2016
46;3;201504;82;701;8573.0;7946.44;34.0;64.0;22-03-2016;22-03-2016
47;1;201504;874;235;5716.0;1100.69;71.0;72.0;22-03-2016;22-03-2016
47;2;201504;833;205;5529.0;1959.26;21.0;80.0;22-03-2016;22-03-2016
47;3;201504;686;163;2747.0;951.5;4.0;62.0;22-03-2016;22-03-2016
48;1;201504;493;101;1938.0;9305.49;28.0;55.0;22-03-2016;22-03-2016
48;2;201504;713;519;7382.0;4837.77;74.0;27.0;22-03-2016;22-03-2016
48;3;201504;761;903;8167.0;6138.26;40.0;73.0;22-03-2016;22-03-2016
33;1;201504;184;5;4043.0;4407.63;70.0;6.0;22-03-2016;22-03-2016
33;2;201504;997;473;7284.0;3670.46;99.0;74.0;22-03-2016;22-03-2016
33;3;201504;489;680;8219.0;1655.69;33.0;10.0;22-03-2016;22-03-2016
34;1;201504;589;940;12.0;6993.7;73.0;69.0;22-03-2016;22-03-2016
34;2;201504;273;314;1571.0;3758.29;10.0;26.0;22-03-2016;22-03-2016
34;3;201504;931;68;5935.0;4806.41;96.0;95.0;22-03-2016;22-03-2016
35;1;201504;670;768;7135.0;5994.51;83.0;14.0;22-03-2016;22-03-2016
35;2;201504;202;720;2810.0;4024.82;98.0;84.0;22-03-2016;22-03-2016
35;3;201504;812;4;8575.0;2100.05;7.0;41.0;22-03-2016;22-03-2016
44;2;201504;900;365;5678.0;8027.31;39.0;34.0;22-03-2016;22-03-2016
44;3;201504;375;820;5828.0;351.48;98.0;23.0;22-03-2016;22-03-2016
16;1;201503;574;272;242.0;9366.89;83.0;33.0;22-03-2016;22-03-2016
16;2;201503;620;255;6299.0;8947.21;50.0;5.0;22-03-2016;22-03-2016
16;3;201503;931;505;8017.0;3696.33;41.0;22.0;22-03-2016;22-03-2016
17;1;201503;121;332;6226.0;7824.63;52.0;45.0;22-03-2016;22-03-2016
17;2;201503;613;314;817.0;9649.6;97.0;44.0;22-03-2016;22-03-2016
17;3;201503;557;84;2804.0;5402.37;25.0;1.0;22-03-2016;22-03-2016
18;1;201503;620;180;9694.0;8618.23;2.0;2.0;22-03-2016;22-03-2016
18;2;201503;95;794;815.0;6708.12;84.0;69.0;22-03-2016;22-03-2016
18;3;201503;0;425;1167.0;64.91;88.0;56.0;22-03-2016;22-03-2016
19;1;201503;216;451;2191.0;1308.32;20.0;15.0;22-03-2016;22-03-2016
19;2;201503;339;843;8981.0;4204.45;57.0;12.0;22-03-2016;22-03-2016
19;3;201503;521;692;1100.0;6383.8;56.0;8.0;22-03-2016;22-03-2016
7;1;201503;544;238;2730.0;7063.67;86.0;52.0;22-03-2016;22-03-2016
7;2;201503;860;497;3771.0;8181.94;97.0;73.0;22-03-2016;22-03-2016
7;3;201503;855;325;702.0;2309.96;27.0;21.0;22-03-2016;22-03-2016
8;1;201503;789;792;7753.0;151.61;15.0;22.0;22-03-2016;22-03-2016
8;2;201503;56;711;1831.0;8653.14;19.0;67.0;22-03-2016;22-03-2016
8;3;201503;957;648;4900.0;3053.15;46.0;31.0;22-03-2016;22-03-2016
9;1;201503;132;634;870.0;3344.62;17.0;62.0;22-03-2016;22-03-2016
9;2;201503;262;824;2128.0;4639.35;70.0;31.0;22-03-2016;22-03-2016
9;3;201503;42;324;4282.0;4551.43;60.0;45.0;22-03-2016;22-03-2016
10;1;201503;810;768;3400.0;2970.3;57.0;66.0;22-03-2016;22-03-2016
10;2;201503;367;200;5333.0;5723.83;49.0;67.0;22-03-2016;22-03-2016
10;3;201503;100;321;9220.0;8814.06;50.0;73.0;22-03-2016;22-03-2016
11;1;201503;383;595;2558.0;414.91;79.0;7.0;22-03-2016;22-03-2016
11;2;201503;734;564;3705.0;1923.92;1.0;15.0;22-03-2016;22-03-2016
11;3;201503;274;222;5584.0;5526.32;40.0;72.0;22-03-2016;22-03-2016
12;1;201503;820;911;5218.0;8750.89;41.0;97.0;22-03-2016;22-03-2016
12;2;201503;356;926;6636.0;4667.37;12.0;48.0;22-03-2016;22-03-2016
12;3;201503;286;685;5190.0;7358.49;76.0;57.0;22-03-2016;22-03-2016
26;1;201503;875;819;1440.0;888.53;63.0;63.0;22-03-2016;22-03-2016
26;2;201503;343;103;4422.0;3467.6;48.0;64.0;22-03-2016;22-03-2016
26;3;201503;931;531;6181.0;4271.29;39.0;30.0;22-03-2016;22-03-2016
25;1;201503;197;287;6362.0;9523.25;61.0;83.0;22-03-2016;22-03-2016
25;2;201503;240;984;3057.0;4103.3;7.0;61.0;22-03-2016;22-03-2016
25;3;201503;920;326;2464.0;6694.63;17.0;70.0;22-03-2016;22-03-2016
1;1;201503;68;688;4538.0;7744.45;24.0;54.0;22-03-2016;22-03-2016
1;2;201503;274;45;3703.0;8052.71;38.0;47.0;22-03-2016;22-03-2016
1;3;201503;526;374;6191.0;7765.4;84.0;11.0;22-03-2016;22-03-2016
2;1;201503;733;512;6344.0;469.54;95.0;84.0;22-03-2016;22-03-2016
2;2;201503;601;807;9787.0;4602.11;5.0;86.0;22-03-2016;22-03-2016
2;3;201503;141;475;9450.0;2681.35;89.0;77.0;22-03-2016;22-03-2016
3;1;201503;22;711;4516.0;6975.88;18.0;45.0;22-03-2016;22-03-2016
3;2;201503;72;230;7798.0;3592.42;69.0;12.0;22-03-2016;22-03-2016
3;3;201503;419;651;5701.0;257.35;42.0;41.0;22-03-2016;22-03-2016
4;1;201503;576;372;7207.0;8219.52;52.0;61.0;22-03-2016;22-03-2016
4;2;201503;748;139;2522.0;7502.79;72.0;19.0;22-03-2016;22-03-2016
4;3;201503;590;808;3239.0;1834.68;24.0;45.0;22-03-2016;22-03-2016
20;1;201503;858;639;2748.0;8132.78;31.0;29.0;22-03-2016;22-03-2016
20;2;201503;965;433;6189.0;3461.46;93.0;21.0;22-03-2016;22-03-2016
20;3;201503;82;738;9501.0;411.5;91.0;12.0;22-03-2016;22-03-2016
21;1;201503;327;126;5175.0;7397.85;55.0;11.0;22-03-2016;22-03-2016
21;2;201503;300;806;7006.0;7585.31;9.0;72.0;22-03-2016;22-03-2016
21;3;201503;505;115;234.0;3653.13;63.0;34.0;22-03-2016;22-03-2016
22;1;201503;399;947;5161.0;4804.37;55.0;26.0;22-03-2016;22-03-2016
22;2;201503;857;366;841.0;6005.98;15.0;57.0;22-03-2016;22-03-2016
22;3;201503;993;438;6244.0;2163.13;10.0;53.0;22-03-2016;22-03-2016
23;1;201503;856;592;1605.0;4611.57;18.0;53.0;22-03-2016;22-03-2016
23;2;201503;487;863;4525.0;7617.31;45.0;56.0;22-03-2016;22-03-2016
23;3;201503;894;362;1930.0;8009.96;40.0;12.0;22-03-2016;22-03-2016
24;1;201503;85;748;8006.0;7603.41;50.0;84.0;22-03-2016;22-03-2016
24;2;201503;911;803;145.0;8303.81;51.0;3.0;22-03-2016;22-03-2016
24;3;201503;181;422;6735.0;9293.26;64.0;52.0;22-03-2016;22-03-2016
5;1;201503;651;72;4014.0;4747.35;4.0;87.0;22-03-2016;22-03-2016
